adjudication_id,selection_reason,human_valid_failure,human_issue_type,human_agrees_with_assisted,human_notes,audit_group,bucket,method,l2_key,scene_frame,l2_item,family,question_index,question_id,question,answer,predicted,image_path,auto_valid_failure,auto_issue_type,auto_confidence,auto_notes,manual_valid_failure,manual_issue_type,manual_notes
rq1_adjudication_079,stratified_assisted_yes,,,,,shared_l2_015,shared_l2_random,random,scene-0013_frame31::bicycle2|bus1|ego,scene-0013_frame31,bicycle2|bus1|ego,distance_chain,17,50,"Between bicycle2 and ego, which one is closer to bus1?",ego,Bicycle2 is closer to bus1.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0013_frame31_mosaic.jpg,yes,valid_visual_or_structural_error,medium,Distance-comparison answer is absent and prediction selects a different candidate.,yes,valid_visual_or_structural_error,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Distance-comparison answer is absent and prediction selects a different candidate.
rq1_adjudication_080,stratified_assisted_yes,,,,,shared_l2_016,shared_l2_random,random,scene-0013_frame31::bus1|car1|car5,scene-0013_frame31,bus1|car1|car5,distance_chain,50,47,"Which object is car1 nearer to, bus1 or car5?",car5,Car1 is nearer to bus1.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0013_frame31_mosaic.jpg,yes,valid_visual_or_structural_error,medium,Prediction points to a different object/category or wrong candidate id.,yes,valid_visual_or_structural_error,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction points to a different object/category or wrong candidate id.
rq1_adjudication_081,stratified_assisted_yes,,,,,shared_l2_019,shared_l2_random,random,scene-0103_frame25::car14|car26|pedestrian9,scene-0103_frame25,car14|car26|pedestrian9,converge,896,146,"What car is to the back left of car19 and to the front of pedestrian9, and to the front left of car14, and to the back of car33?",car26,"The car is to the back left of car19 and to the front of pedestrian9, and to the front left of car14, and to the back of car33.",E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0103_frame25_mosaic.jpg,yes,valid_visual_or_structural_error,medium,Prediction points to a different object/category or wrong candidate id.,yes,valid_visual_or_structural_error,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction points to a different object/category or wrong candidate id.
rq1_adjudication_082,stratified_assisted_yes,,,,,shared_l2_027,shared_l2_random,random,scene-0104_frame20::car1|car6|car4,scene-0104_frame20,car1|car6|car4,converge,949,130,"Which car can be found to the back of car4 and to the back right of pedestrian3, and to the back right of car1, and to the back of pedestrian7?",car6,"The car that can be found to the back of car4 and to the back right of pedestrian3, and to the back right of car1, and to the back of pedestrian7 is car2.",E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0104_frame20_mosaic.jpg,yes,valid_visual_or_structural_error,medium,Prediction points to a different object/category or wrong candidate id.,yes,valid_visual_or_structural_error,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction points to a different object/category or wrong candidate id.
rq1_adjudication_083,stratified_assisted_yes,,,,,shared_l2_028,shared_l2_random,random,scene-0035_frame39::car4|pedestrian2|ego,scene-0035_frame39,car4|pedestrian2|ego,converge,188,154,"Identify the pedestrian located to the front of car1 and to the back right of car4, and to the front of pedestrian1, and to the back of ego.",pedestrian2,"The pedestrian is located to the front of car1 and to the back right of car4, and to the front of pedestrian1, and to the back of ego.",E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0035_frame39_mosaic.jpg,yes,valid_visual_or_structural_error,medium,Prediction points to a different object/category or wrong candidate id.,yes,valid_visual_or_structural_error,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction points to a different object/category or wrong candidate id.
rq1_adjudication_084,all_uncertain,,,,,shared_l2_037,shared_l2_random,random,scene-0102_frame39::car2|pedestrian4|pedestrian2,scene-0102_frame39,car2|pedestrian4|pedestrian2,converge,832,51,"There is a pedestrian to the back of car2 and to the back of pedestrian5, and to the front of pedestrian2, and to the back of pedestrian10; what is it?",pedestrian4,It is a traffic light.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0102_frame39_mosaic.jpg,uncertain,other,low,Heuristic cannot confidently classify this failure; manual review required.,uncertain,other,ASSISTED_REVIEW: retained as uncertain because auto-prefill confidence is low. Heuristic cannot confidently classify this failure; manual review required.
rq1_adjudication_085,stratified_assisted_no,,,,,shared_l2_038,shared_l2_random,random,scene-0092_frame20::car9|car10|pedestrian2,scene-0092_frame20,car9|car10|pedestrian2,converge,301,135,"What car is to the back of car8 and to the back of pedestrian2, and to the front of car9, and to the back of car4?",car10,The car is a white truck.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0092_frame20_mosaic.jpg,no,answer_granularity_mismatch,medium,Prediction gives the object category/description but omits the required instance id.,no,answer_granularity_mismatch,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction gives the object category/description but omits the required instance id.
rq1_adjudication_086,all_uncertain,,,,,shared_l2_039,shared_l2_random,random,scene-0102_frame39::pedestrian2|pedestrian4|pedestrian5,scene-0102_frame39,pedestrian2|pedestrian4|pedestrian5,converge,832,51,"There is a pedestrian to the back of car2 and to the back of pedestrian5, and to the front of pedestrian2, and to the back of pedestrian10; what is it?",pedestrian4,It is a traffic light.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0102_frame39_mosaic.jpg,uncertain,other,low,Heuristic cannot confidently classify this failure; manual review required.,uncertain,other,ASSISTED_REVIEW: retained as uncertain because auto-prefill confidence is low. Heuristic cannot confidently classify this failure; manual review required.
rq1_adjudication_087,stratified_assisted_yes,,,,,shared_l2_041,shared_l2_random,random,scene-0097_frame37::car13|car4|pedestrian8,scene-0097_frame37,car13|car4|pedestrian8,converge,535,5,"Identify the car located to the back of car13 and to the back right of pedestrian8, and to the back of car6.",car4,"The car is located to the back of car13 and to the back right of pedestrian8, and to the back of car6.",E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0097_frame37_mosaic.jpg,yes,valid_visual_or_structural_error,medium,Prediction points to a different object/category or wrong candidate id.,yes,valid_visual_or_structural_error,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction points to a different object/category or wrong candidate id.
rq1_adjudication_088,stratified_assisted_no,,,,,shared_l2_049,shared_l2_random,random,scene-0036_frame17::pedestrian2|pedestrian11|pedestrian9,scene-0036_frame17,pedestrian2|pedestrian11|pedestrian9,converge,245,69,"There is a pedestrian to the back of barrier13 and to the back of truck2, and to the front of pedestrian2, and to the back of pedestrian9; what is it?",pedestrian11,It is a pedestrian.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0036_frame17_mosaic.jpg,no,answer_granularity_mismatch,medium,Prediction gives the object category/description but omits the required instance id.,no,answer_granularity_mismatch,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction gives the object category/description but omits the required instance id.
rq1_adjudication_089,stratified_assisted_no,,,,,shared_l2_050,shared_l2_random,random,scene-0099_frame8::car11|car1|car7,scene-0099_frame8,car11|car1|car7,converge,697,54,"What car is positioned to the back of barrier11 and also to the back of car7, and to the front of car11, and to the back of car15?",car1,"The car positioned to the back of barrier11 and also to the back of car7, and to the front of car11, and to the back of car15 is a black car.",E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0099_frame8_mosaic.jpg,no,lexical_scoring_artifact,medium,Prediction appears to contain the expected instance id.,no,lexical_scoring_artifact,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction appears to contain the expected instance id.
rq1_adjudication_090,stratified_assisted_yes,,,,,shared_l2_051,shared_l2_random,random,scene-0101_frame25::barrier2|barrier47|car6,scene-0101_frame25,barrier2|barrier47|car6,converge,717,7,"Identify the barrier located to the front right of car10 and to the front of car6, and to the back left of barrier2, and to the front of barrier37, and to the back of barrier25.",barrier47,"The barrier is located to the front right of car10 and to the front of car6, and to the back left of barrier2, and to the front of barrier37, and to the back of barrier25",E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0101_frame25_mosaic.jpg,yes,valid_visual_or_structural_error,medium,Prediction points to a different object/category or wrong candidate id.,yes,valid_visual_or_structural_error,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction points to a different object/category or wrong candidate id.
rq1_adjudication_091,all_uncertain,,,,,shared_l2_053,shared_l2_random,random,scene-0102_frame31::ego|pedestrian34|pedestrian11,scene-0102_frame31,ego|pedestrian34|pedestrian11,converge,797,41,"There is a pedestrian to the back left of car1 and to the back of ego, and to the back right of pedestrian11; what is it?",pedestrian34,It is a bridge.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0102_frame31_mosaic.jpg,uncertain,other,low,Heuristic cannot confidently classify this failure; manual review required.,uncertain,other,ASSISTED_REVIEW: retained as uncertain because auto-prefill confidence is low. Heuristic cannot confidently classify this failure; manual review required.
rq1_adjudication_092,all_uncertain,,,,,shared_l2_060,shared_l2_random,random,scene-0102_frame39::car2|pedestrian7|pedestrian4,scene-0102_frame39,car2|pedestrian7|pedestrian4,converge,833,18,"There is a pedestrian to the back of car2 and to the back of pedestrian4, and to the back of pedestrian2; what is it?",pedestrian7,It is a traffic light.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0102_frame39_mosaic.jpg,uncertain,other,low,Heuristic cannot confidently classify this failure; manual review required.,uncertain,other,ASSISTED_REVIEW: retained as uncertain because auto-prefill confidence is low. Heuristic cannot confidently classify this failure; manual review required.
rq1_adjudication_093,all_uncertain,,,,,shared_l2_065,shared_l2_random,random,scene-0092_frame39::barrier2|barrier20|barrier8,scene-0092_frame39,barrier2|barrier20|barrier8,converge,363,55,"There is a barrier to the front of barrier18 and to the front of barrier5, and to the front right of barrier2, and to the front of barrier8; what is it?",barrier20,It is a metal fence.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0092_frame39_mosaic.jpg,uncertain,other,low,Heuristic cannot confidently classify this failure; manual review required.,uncertain,other,ASSISTED_REVIEW: retained as uncertain because auto-prefill confidence is low. Heuristic cannot confidently classify this failure; manual review required.
rq1_adjudication_094,stratified_assisted_no,,,,,shared_l2_068,shared_l2_random,random,scene-0101_frame25::barrier32|barrier16|barrier5,scene-0101_frame25,barrier32|barrier16|barrier5,converge,716,154,"There is a barrier to the back of barrier32 and to the front of barrier5, and to the front right of ego, and to the back of barrier46; what is it?",barrier16,It is a construction barrier.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0101_frame25_mosaic.jpg,no,answer_granularity_mismatch,medium,Prediction gives the object category/description but omits the required instance id.,no,answer_granularity_mismatch,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction gives the object category/description but omits the required instance id.
rq1_adjudication_095,stratified_assisted_yes,,,,,shared_l2_072,shared_l2_random,random,scene-0099_frame8::car2|car8|car9,scene-0099_frame8,car2|car8|car9,converge,695,156,"What car is to the back left of car16 and to the back of pedestrian2, and to the back of car2, and to the front left of car9?",car8,"The car is to the back left of car16 and to the back of pedestrian2, and to the back of car2, and to the front left of car9.",E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0099_frame8_mosaic.jpg,yes,valid_visual_or_structural_error,medium,Prediction points to a different object/category or wrong candidate id.,yes,valid_visual_or_structural_error,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction points to a different object/category or wrong candidate id.
rq1_adjudication_096,all_uncertain,,,,,shared_l2_081,shared_l2_random,random,scene-0094_frame7::car11|ego|car12,scene-0094_frame7,car11|ego|car12,converge,423,35,Which ego can be found to the front of car11 and to the back right of car12?,ego,The front of car11 and the back right of car12 can be seen in the image.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0094_frame7_mosaic.jpg,uncertain,other,low,Heuristic cannot confidently classify this failure; manual review required.,uncertain,other,ASSISTED_REVIEW: retained as uncertain because auto-prefill confidence is low. Heuristic cannot confidently classify this failure; manual review required.
rq1_adjudication_097,stratified_assisted_yes,,,,,shared_l2_085,shared_l2_random,random,scene-0092_frame20::car2|car1|car7,scene-0092_frame20,car2|car1|car7,converge,323,63,"What car is positioned to the back of car7 and also to the back left of ego, and to the back of car2?",car1,"A white car is positioned to the back of car7 and also to the back left of ego, and to the back of car2.",E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0092_frame20_mosaic.jpg,yes,valid_visual_or_structural_error,medium,Prediction points to a different object/category or wrong candidate id.,yes,valid_visual_or_structural_error,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction points to a different object/category or wrong candidate id.
rq1_adjudication_098,stratified_assisted_no,,,,,shared_l2_087,shared_l2_random,random,scene-0036_frame19::barrier3|barrier16|barrier8,scene-0036_frame19,barrier3|barrier16|barrier8,converge,282,159,"Identify the barrier located to the back of barrier17 and to the front of barrier9, and to the back left of barrier1, and to the back of barrier3, and to the front of barrier8.",barrier16,The barrier located to the back of barrier17 and to the front of barrier9 is barrier18.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0036_frame19_mosaic.jpg,no,answer_granularity_mismatch,medium,Prediction gives the object category/description but omits the required instance id.,no,answer_granularity_mismatch,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction gives the object category/description but omits the required instance id.
rq1_adjudication_099,stratified_assisted_no,,,,,shared_l2_093,shared_l2_random,random,scene-0104_frame3::car15|car6|car20,scene-0104_frame3,car15|car6|car20,converge,976,38,"There is a car to the back of car20 and to the back of pedestrian8, and to the front left of car9, and to the front right of car15; what is it?",car6,The car in question is a white van.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0104_frame3_mosaic.jpg,no,answer_granularity_mismatch,medium,Prediction gives the object category/description but omits the required instance id.,no,answer_granularity_mismatch,ASSISTED_REVIEW: copied from auto-prefill (confidence=medium). Prediction gives the object category/description but omits the required instance id.
rq1_adjudication_100,all_uncertain,,,,,shared_l2_099,shared_l2_random,random,scene-0102_frame31::car1|pedestrian34|pedestrian11,scene-0102_frame31,car1|pedestrian34|pedestrian11,converge,797,41,"There is a pedestrian to the back left of car1 and to the back of ego, and to the back right of pedestrian11; what is it?",pedestrian34,It is a bridge.,E:\Project\ADVTEST\scratch\rq1_mplug_call1000\runs\mplug-four-methods-call1000\results\mosaics\scene-0102_frame31_mosaic.jpg,uncertain,other,low,Heuristic cannot confidently classify this failure; manual review required.,uncertain,other,ASSISTED_REVIEW: retained as uncertain because auto-prefill confidence is low. Heuristic cannot confidently classify this failure; manual review required.
